HUC12,MEAN1992,MEAN1993,MEAN1994,MEAN1995,MEAN1996,MEAN1997,MEAN1998,MEAN1999,MEAN2000,MEAN2001,MEAN2002,MEAN2003,MEAN2004,MEAN2005,MEAN2006,MEAN2007,MEAN2008,MEAN2009,MEAN2010,MEAN2011,MEAN2012,MEAN2013,MEAN2014,MEAN2015
20402030607,20521.13498,37969.25822,53061.00997,37495.55702,55223.0478,33229.36519,21961.86701,42207.42942,51947.6052,43155.423,42950.95361,54506.56849,57034.55408,63583.76999,29412.60536,66510.33791,64743.16339,53296.31929,60713.53427,57906.85458,32408.2738,63018.7962,70668.38032,82151.91786
20402030608,8390.061174,15523.72222,21693.98127,15330.04962,22577.92992,13708.93934,9060.477164,17412.88401,21431.24206,17803.98392,17719.62885,22486.95523,23529.88791,26231.79953,12134.31626,30981.82722,30158.64236,24826.47679,28281.56156,26974.15503,15096.41301,29355.39811,32918.72576,38267.9836
20402030609,26452.42554,48943.63597,68397.4067,48333.01982,71184.34465,42607.50107,28160.04077,54119.39332,66608.48461,55334.93477,55072.75857,69889.64972,73131.09434,81528.65851,37713.55897,87479.11482,85154.80126,70099.10021,79854.74672,76163.20319,42625.6603,82886.79136,92948.06662,108052.0307
20402030610,9137.871383,16907.35911,23627.5764,16696.42428,24590.31187,15939.58717,10534.75123,20246.21881,24918.42308,20700.9558,20602.87544,26145.91631,27358.5496,30500.10274,14108.74952,34059.59162,33154.63098,27292.76297,31091.07903,29653.79358,16596.10519,32271.59168,36188.90348,42069.56177
20402030611,12290.75075,22740.97837,31779.90141,22457.26402,33074.81332,20468.82116,13528.20094,25999.18206,31998.99321,26583.13306,26457.18275,33575.27883,35132.48214,39166.70706,18117.75076,44082.08661,42910.82877,35324.02682,40240.04927,38379.82246,21479.73351,41767.94332,46837.97736,54449.09955
20402030701,8906.386402,16479.05402,23029.03135,16273.46257,23967.37829,13619.55337,9001.400506,17299.34754,21291.50468,17687.8969,17604.09235,22340.33436,23376.46652,26060.76146,12055.19727,27159.394,26437.77102,21763.47003,24792.27805,23646.17504,13233.86855,25733.62834,28857.32454,33546.60912
20402030702,11917.39662,22050.1794,30814.52857,21775.0832,32070.10535,20316.56474,13427.5721,25805.78836,31760.97051,26385.39566,26260.38222,33325.53081,34871.15106,38875.36761,17982.98274,43279.80822,42129.86712,34681.14232,39507.69471,37681.3238,21088.80991,41007.78175,45985.54243,53458.14454
20600020201,5218.505084,9655.546062,13493.36416,9535.084234,14043.16831,9246.341675,6111.068475,11744.56114,14454.84454,12008.34819,11951.45284,15166.89696,15870.32963,17692.7021,8184.297207,23214.2899,22597.4882,18602.16426,21191.01485,20211.39208,11311.55061,21995.62749,24665.58261,28673.71456
20402030801,9426.419911,17441.24638,24373.6696,17223.65091,25366.80526,16175.76661,10690.84639,20546.21025,25287.64364,21007.68549,20908.15171,26533.32494,27763.92604,30952.02766,14317.80113,33404.74259,32517.18132,26768.01692,30493.30437,29083.65304,16277.01907,31651.11984,35493.115,41260.70845
20402030802,9986.23175,18477.03914,25821.16155,18246.52097,26873.27708,16662.80459,11012.73825,21164.83827,26049.03188,21640.20792,21537.67746,27332.21951,28599.87274,31883.96548,14748.89728,33864.36937,32964.59554,27136.32649,30912.87163,29483.82439,16500.97977,32086.61763,35981.47658,41828.42827
20402030803,10894.49376,20157.55203,28169.63323,19906.06836,29317.44024,18001.84891,11897.73601,22865.67196,28142.36551,23379.24303,23268.47276,29528.67168,30898.19582,34446.20227,15934.13761,40384.83802,39311.81619,32361.33386,36865.03961,35160.83428,19678.18714,38264.78681,42909.58657,49882.3494
20402030804,11190.96732,20706.10257,28936.21766,20447.775,30115.26015,18673.35376,12341.54535,23718.60725,29192.13212,24251.33564,24136.43333,30630.15026,32050.7601,35731.1143,16528.51278,39953.52806,38891.96602,32015.71478,36471.32115,34785.31647,19468.02432,37856.11874,42451.3125,49349.60593
20402030805,10350.77988,19151.54466,26763.765,18912.61158,27854.2882,19388.97281,12814.51039,24627.57557,30310.86235,25180.71973,25061.414,31803.98951,33279.0417,37100.43791,17161.9351,42429.00865,41301.67338,33999.37651,38731.04781,36940.57998,20674.24362,40201.64615,45081.55318,52407.25806
20402030806,10321.55788,19097.47652,26688.20643,18859.21808,27775.6509,18084.20587,11952.16712,22970.28046,28271.1145,23486.20115,23374.92405,29663.76286,31039.55213,34603.79045,16007.03499,37268.72403,36278.49698,29864.3173,34020.51489,32447.80682,18159.80859,35312.25682,39598.66202,46033.40236
20402030807,14261.87211,26388.04821,36876.58286,26058.83312,38379.16554,24859.56167,16430.11792,31576.2332,38863.05643,32285.44691,32132.4791,40777.4688,42668.70599,47568.30717,22004.16626,53490.32307,52069.08942,42863.07137,48828.29735,46571.0515,26064.05392,50682.28308,56834.39052,66069.919
20402030808,15592.83376,28850.66186,40318.01899,28490.7236,41960.8271,28363.71706,18746.07529,36027.15753,44341.11697,36836.34053,36661.81064,46525.38161,48683.20403,54273.44307,25105.83068,62831.24555,61161.82408,50348.17499,57355.09836,54703.67315,30615.5746,59532.8422,66759.28155,77607.59456
20402030809,11053.49634,20451.74659,28580.76227,20196.59239,29745.32135,26820.14019,17725.89837,34066.52989,41928.03716,34831.67637,34666.64462,43993.43167,46033.82388,51319.83747,23739.55077,60846.89573,59230.1983,48758.0682,55543.69744,52976.01026,29648.66691,57652.66323,64650.87592,75156.57522
20402030901,17015.1852,31482.36951,43995.75918,31089.59823,45788.4212,27484.78677,18165.17491,34910.75387,42967.08176,35694.86224,35525.74017,45083.66065,47174.61641,52591.62649,24327.85518,56349.03651,54851.84684,45153.82654,51437.85499,49059.97442,27457.00969,53390.92464,59871.8221,69600.931
20402030902,19309.44761,35727.33141,49927.97903,35281.60069,51962.35734,29670.9177,19610.02716,37687.54449,46384.66957,38534.01972,38351.44653,48669.60032,50926.8697,56774.74721,26262.8853,58142.98998,56598.13518,46591.36462,53075.45374,50621.87054,28331.14339,55090.70241,61777.92832,71816.77782
20402031001,12179.65671,22535.42668,31492.64878,22254.27671,32775.85615,19901.04624,13152.94853,25278.00317,31111.38883,25845.75633,25723.29954,32643.95051,34157.95935,38080.28083,17615.19114,42460.00164,41331.84285,34024.21194,38759.33921,36967.56366,20689.34541,40231.01198,45114.4839,52445.53933
20402031002,18089.31858,33469.78604,46773.12042,33052.22017,48678.94951,31196.62249,20618.39211,39625.47075,48769.81002,40515.47321,40323.51142,51172.23439,53545.57494,59694.15483,27613.34569,65736.96163,63990.33565,52676.59474,60007.56244,57233.5187,32031.43325,62286.01916,69846.65465,81196.66257
20402031003,8921.995285,16507.93379,23069.39051,16301.98228,24009.3818,19613.76298,12963.07812,24913.10054,30662.27767,25472.65777,25351.96882,32172.71584,33664.8694,37530.56964,17360.90566,45405.87333,44199.44299,36384.80916,41448.45943,39532.37049,22124.7707,43022.23656,48244.52313,56084.2071
20402031004,18791.45852,34768.9217,48588.62654,34335.14778,50568.43114,30830.72883,20376.56631,39160.71782,48197.80692,40040.28191,39850.57165,50572.05355,52917.55815,58994.02385,27289.47888,64364.84331,62654.67465,51577.08392,58755.03301,56038.8917,31362.84573,60985.93221,68388.75554,79501.85553
20402031005,24444.78827,45229.00309,63206.3071,44664.72997,65781.72734,39359.78683,26013.56965,49994.19631,61531.31864,51117.08457,50874.89238,64562.38065,67556.74943,75314.21754,34838.88054,80104.30014,77975.93452,64189.48516,73122.69474,69742.36165,39032.15888,75899.12614,85112.19915,98942.84176
20402031006,22032.66488,40765.96857,56969.33687,40257.37588,59290.62388,37809.2624,24988.80099,48024.74423,59107.37776,49103.39749,48870.74638,62019.03488,64895.44432,72347.31795,33466.45089,77925.51367,75855.03865,62443.57203,71133.80347,67845.4135,37970.50876,73834.71816,82797.20159,96251.65879
20402031007,22213.5468,41100.64493,57437.03872,40587.8769,59777.38279,34491.67373,22796.14881,43810.79414,53920.97721,44794.80019,44582.56329,56577.15016,59201.16787,65999.17369,30529.92383,68267.03119,66453.18142,54703.99982,62317.11977,59436.30994,33264.25163,64683.26974,72534.89679,84321.74242
20402031008,34249.87594,63370.87923,88559.08864,62580.26982,92167.54001,52330.5653,34586.18353,66469.48063,81808.5912,67962.40897,67640.40461,85838.52185,89819.6654,100133.5608,46319.82211,101910.5676,99202.81071,81663.36729,93028.40505,88727.86747,49657.62624,96560.64647,108281.7328,125877.4028
20402050101,8954.681543,16568.41174,23153.90686,16361.70574,24097.34191,17990.63514,11890.32467,22851.42842,28124.83496,23364.67976,23253.97841,29510.27762,30878.94854,34424.74486,15924.21197,38080.08949,37068.30452,30514.48377,34761.1646,33154.21744,18555.16004,36081.02858,40460.75182,47035.58087
20403030601,1338.879486,5255.107605,7715.453857,3081.403961,6736.092407,859.9266968,788.2661285,1218.229446,1170.45578,859.9266968,726.6380234,785.1608353,1055.321136,1642.221069,1072.041855,1943.673096,1170.45578,907.7003632,1074.908325,716.6055679,501.623909,764.3792953,2245.364105,17246.30591
